"Text"	"X"	"A1..Sample.1"	"X.1"	"A2..Sample.2"	"X.2"	"A3..Sample.3"	"X.3"	"A4..Sample.4"	"X.4"	"A5..Sample.5"	"X.5"	"A6..Sample.6"	"X.6"	"A7..Sample.7"	"X.7"	"A8..Sample.8"	"X.8"	"A9..Sample.9"	"X.9"	"A10..Sample.10"	"X.10"	"A11..Sample.11"	"X.11"	"A12..Sample.12"	"X.12"	"A13..Sample.13"	"X.13"	"A14..Sample.14"	"X.14"	"A15..Sample.15"	"X.15"	"A16..Sample.16"	"X.16"	"A17..Sample.17"	"X.17"	"A18..Sample.18"	"X.18"	"A19..Sample.19"	"X.19"	"A20..Sample.20"	"X.20"	"A21..Sample.21"	"X.21"	"A22..Sample.22"	"X.22"	"A23..Sample.23"	"X.23"	"A24..Sample.24"	"X.24"	"B1..Sample.25"	"X.25"	"B2..Sample.26"	"X.26"	"B3..Sample.27"	"X.27"	"B4..Sample.28"	"X.28"	"B5..Sample.29"	"X.29"	"B6..Sample.30"	"X.30"	"B7..Sample.31"	"X.31"	"B8..Sample.32"	"X.32"	"B9..Sample.33"	"X.33"	"B10..Sample.34"	"X.34"	"B11..Sample.35"	"X.35"	"B12..Sample.36"	"X.36"	"B13..Sample.37"	"X.37"	"B14..Sample.38"	"X.38"	"B15..Sample.39"	"X.39"	"B16..Sample.40"	"X.40"	"B17..Sample.41"	"X.41"	"B18..Sample.42"	"X.42"	"B19..Sample.43"	"X.43"	"B20..Sample.44"	"X.44"	"B21..Sample.45"	"X.45"	"B22..Sample.46"	"X.46"	"B23..Sample.47"	"X.47"	"B24..Sample.48"	"X.48"	"C1..Sample.49"	"X.49"	"C2..Sample.50"	"X.50"	"C3..Sample.51"	"X.51"	"C4..Sample.52"	"X.52"	"C5..Sample.53"	"X.53"	"C6..Sample.54"	"X.54"	"C7..Sample.55"	"X.55"	"C8..Sample.56"	"X.56"	"C9..Sample.57"	"X.57"	"C10..Sample.58"	"X.58"	"C11..Sample.59"	"X.59"	"C12..Sample.60"	"X.60"	"C13..Sample.61"	"X.61"	"C14..Sample.62"	"X.62"	"C15..Sample.63"	"X.63"	"C16..Sample.64"	"X.64"	"C17..Sample.65"	"X.65"	"C18..Sample.66"	"X.66"	"C19..Sample.67"	"X.67"	"C20..Sample.68"	"X.68"	"C21..Sample.69"	"X.69"	"C22..Sample.70"	"X.70"	"C23..Sample.71"	"X.71"	"C24..Sample.72"	"X.72"	"D1..Sample.73"	"X.73"	"D2..Sample.74"	"X.74"	"D3..Sample.75"	"X.75"	"D4..Sample.76"	"X.76"	"D5..Sample.77"	"X.77"	"D6..Sample.78"	"X.78"	"D7..Sample.79"	"X.79"	"D8..Sample.80"	"X.80"	"D9..Sample.81"	"X.81"	"D10..Sample.82"	"X.82"	"D11..Sample.83"	"X.83"	"D12..Sample.84"	"X.84"	"D13..Sample.85"	"X.85"	"D14..Sample.86"	"X.86"	"D15..Sample.87"	"X.87"	"D16..Sample.88"	"X.88"	"D17..Sample.89"	"X.89"	"D18..Sample.90"	"X.90"	"D19..Sample.91"	"X.91"	"D20..Sample.92"	"X.92"	"D21..Sample.93"	"X.93"	"D22..Sample.94"	"X.94"	"D23..Sample.95"	"X.95"	"D24..Sample.96"	"X.96"	"E1..Sample.97"	"X.97"	"E2..Sample.98"	"X.98"	"E3..Sample.99"	"X.99"	"E4..Sample.100"	"X.100"	"E5..Sample.101"	"X.101"	"E6..Sample.102"	"X.102"	"E7..Sample.103"	"X.103"	"E8..Sample.104"	"X.104"	"E9..Sample.105"	"X.105"	"E10..Sample.106"	"X.106"	"E11..Sample.107"	"X.107"	"E12..Sample.108"	"X.108"	"E13..Sample.109"	"X.109"	"E14..Sample.110"	"X.110"	"E15..Sample.111"	"X.111"	"E16..Sample.112"	"X.112"	"E17..Sample.113"	"X.113"	"E18..Sample.114"	"X.114"	"E19..Sample.115"	"X.115"	"E20..Sample.116"	"X.116"	"E21..Sample.117"	"X.117"	"E22..Sample.118"	"X.118"	"E23..Sample.119"	"X.119"	"E24..Sample.120"	"X.120"	"F1..Sample.121"	"X.121"	"F2..Sample.122"	"X.122"	"F3..Sample.123"	"X.123"	"F4..Sample.124"	"X.124"	"F5..Sample.125"	"X.125"	"F6..Sample.126"	"X.126"	"F7..Sample.127"	"X.127"	"F8..Sample.128"	"X.128"	"F9..Sample.129"	"X.129"	"F10..Sample.130"	"X.130"	"F11..Sample.131"	"X.131"	"F12..Sample.132"	"X.132"	"F13..Sample.133"	"X.133"	"F14..Sample.134"	"X.134"	"F15..Sample.135"	"X.135"	"F16..Sample.136"	"X.136"	"F17..Sample.137"	"X.137"	"F18..Sample.138"	"X.138"	"F19..Sample.139"	"X.139"	"F20..Sample.140"	"X.140"	"F21..Sample.141"	"X.141"	"F22..Sample.142"	"X.142"	"F23..Sample.143"	"X.143"	"F24..Sample.144"	"X.144"	"G1..Sample.145"	"X.145"	"G2..Sample.146"	"X.146"	"G3..Sample.147"	"X.147"	"G4..Sample.148"	"X.148"	"G5..Sample.149"	"X.149"	"G6..Sample.150"	"X.150"	"G7..Sample.151"	"X.151"	"G8..Sample.152"	"X.152"	"G9..Sample.153"	"X.153"	"G10..Sample.154"	"X.154"	"G11..Sample.155"	"X.155"	"G12..Sample.156"	"X.156"	"G13..Sample.157"	"X.157"	"G14..Sample.158"	"X.158"	"G15..Sample.159"	"X.159"	"G16..Sample.160"	"X.160"	"G17..Sample.161"	"X.161"	"G18..Sample.162"	"X.162"	"G19..Sample.163"	"X.163"	"G20..Sample.164"	"X.164"	"G21..Sample.165"	"X.165"	"G22..Sample.166"	"X.166"	"G23..Sample.167"	"X.167"	"G24..Sample.168"	"X.168"	"H1..Sample.169"	"X.169"	"H2..Sample.170"	"X.170"	"H3..Sample.171"	"X.171"	"H4..Sample.172"	"X.172"	"H5..Sample.173"	"X.173"	"H6..Sample.174"	"X.174"	"H7..Sample.175"	"X.175"	"H8..Sample.176"	"X.176"	"H9..Sample.177"	"X.177"	"H10..Sample.178"	"X.178"	"H11..Sample.179"	"X.179"	"H12..Sample.180"	"X.180"	"H13..Sample.181"	"X.181"	"H14..Sample.182"	"X.182"	"H15..Sample.183"	"X.183"	"H16..Sample.184"	"X.184"	"H17..Sample.185"	"X.185"	"H18..Sample.186"	"X.186"	"H19..Sample.187"	"X.187"	"H20..Sample.188"	"X.188"	"H21..Sample.189"	"X.189"	"H22..Sample.190"	"X.190"	"H23..Sample.191"	"X.191"	"H24..Sample.192"	"X.192"	"I1..Sample.193"	"X.193"	"I2..Sample.194"	"X.194"	"I3..Sample.195"	"X.195"	"I4..Sample.196"	"X.196"	"I5..Sample.197"	"X.197"	"I6..Sample.198"	"X.198"	"I7..Sample.199"	"X.199"	"I8..Sample.200"	"X.200"	"I9..Sample.201"	"X.201"	"I10..Sample.202"	"X.202"	"I11..Sample.203"	"X.203"	"I12..Sample.204"	"X.204"	"I13..Sample.205"	"X.205"	"I14..Sample.206"	"X.206"	"I15..Sample.207"	"X.207"	"I16..Sample.208"	"X.208"	"I17..Sample.209"	"X.209"	"I18..Sample.210"	"X.210"	"I19..Sample.211"	"X.211"	"I20..Sample.212"	"X.212"	"I21..Sample.213"	"X.213"	"I22..Sample.214"	"X.214"	"I23..Sample.215"	"X.215"	"I24..Sample.216"	"X.216"	"J1..Sample.217"	"X.217"	"J2..Sample.218"	"X.218"	"J3..Sample.219"	"X.219"	"J4..Sample.220"	"X.220"	"J5..Sample.221"	"X.221"	"J6..Sample.222"	"X.222"	"J7..Sample.223"	"X.223"	"J8..Sample.224"	"X.224"	"J9..Sample.225"	"X.225"	"J10..Sample.226"	"X.226"	"J11..Sample.227"	"X.227"	"J12..Sample.228"	"X.228"	"J13..Sample.229"	"X.229"	"J14..Sample.230"	"X.230"	"J15..Sample.231"	"X.231"	"J16..Sample.232"	"X.232"	"J17..Sample.233"	"X.233"	"J18..Sample.234"	"X.234"	"J19..Sample.235"	"X.235"	"J20..Sample.236"	"X.236"	"J21..Sample.237"	"X.237"	"J22..Sample.238"	"X.238"	"J23..Sample.239"	"X.239"	"J24..Sample.240"	"X.240"	"K1..Sample.241"	"X.241"	"K2..Sample.242"	"X.242"	"K3..Sample.243"	"X.243"	"K4..Sample.244"	"X.244"	"K5..Sample.245"	"X.245"	"K6..Sample.246"	"X.246"	"K7..Sample.247"	"X.247"	"K8..Sample.248"	"X.248"	"K9..Sample.249"	"X.249"	"K10..Sample.250"	"X.250"	"K11..Sample.251"	"X.251"	"K12..Sample.252"	"X.252"	"K13..Sample.253"	"X.253"	"K14..Sample.254"	"X.254"	"K15..Sample.255"	"X.255"	"K16..Sample.256"	"X.256"	"K17..Sample.257"	"X.257"	"K18..Sample.258"	"X.258"	"K19..Sample.259"	"X.259"	"K20..Sample.260"	"X.260"	"K21..Sample.261"	"X.261"	"K22..Sample.262"	"X.262"	"K23..Sample.263"	"X.263"	"K24..Sample.264"	"X.264"	"L1..Sample.265"	"X.265"	"L2..Sample.266"	"X.266"	"L3..Sample.267"	"X.267"	"L4..Sample.268"	"X.268"	"L5..Sample.269"	"X.269"	"L6..Sample.270"	"X.270"	"L7..Sample.271"	"X.271"	"L8..Sample.272"	"X.272"	"L9..Sample.273"	"X.273"	"L10..Sample.274"	"X.274"	"L11..Sample.275"	"X.275"	"L12..Sample.276"	"X.276"	"L13..Sample.277"	"X.277"	"L14..Sample.278"	"X.278"	"L15..Sample.279"	"X.279"	"L16..Sample.280"	"X.280"	"L17..Sample.281"	"X.281"	"L18..Sample.282"	"X.282"	"L19..Sample.283"	"X.283"	"L20..Sample.284"	"X.284"	"L21..Sample.285"	"X.285"	"L22..Sample.286"	"X.286"	"L23..Sample.287"	"X.287"	"L24..Sample.288"	"X.288"	"M1..Sample.289"	"X.289"	"M2..Sample.290"	"X.290"	"M3..Sample.291"	"X.291"	"M4..Sample.292"	"X.292"	"M5..Sample.293"	"X.293"	"M6..Sample.294"	"X.294"	"M7..Sample.295"	"X.295"	"M8..Sample.296"	"X.296"	"M9..Sample.297"	"X.297"	"M10..Sample.298"	"X.298"	"M11..Sample.299"	"X.299"	"M12..Sample.300"	"X.300"	"M13..Sample.301"	"X.301"	"M14..Sample.302"	"X.302"	"M15..Sample.303"	"X.303"	"M16..Sample.304"	"X.304"	"M17..Sample.305"	"X.305"	"M18..Sample.306"	"X.306"	"M19..Sample.307"	"X.307"	"M20..Sample.308"	"X.308"	"M21..Sample.309"	"X.309"	"M22..Sample.310"	"X.310"	"M23..Sample.311"	"X.311"	"M24..Sample.312"	"X.312"	"N1..Sample.313"	"X.313"	"N2..Sample.314"	"X.314"	"N3..Sample.315"	"X.315"	"N4..Sample.316"	"X.316"	"N5..Sample.317"	"X.317"	"N6..Sample.318"	"X.318"	"N7..Sample.319"	"X.319"	"N8..Sample.320"	"X.320"	"N9..Sample.321"	"X.321"	"N10..Sample.322"	"X.322"	"N11..Sample.323"	"X.323"	"N12..Sample.324"	"X.324"	"N13..Sample.325"	"X.325"	"N14..Sample.326"	"X.326"	"N15..Sample.327"	"X.327"	"N16..Sample.328"	"X.328"	"N17..Sample.329"	"X.329"	"N18..Sample.330"	"X.330"	"N19..Sample.331"	"X.331"	"N20..Sample.332"	"X.332"	"N21..Sample.333"	"X.333"	"N22..Sample.334"	"X.334"	"N23..Sample.335"	"X.335"	"N24..Sample.336"	"X.336"	"O1..Sample.337"	"X.337"	"O2..Sample.338"	"X.338"	"O3..Sample.339"	"X.339"	"O4..Sample.340"	"X.340"	"O5..Sample.341"	"X.341"	"O6..Sample.342"	"X.342"	"O7..Sample.343"	"X.343"	"O8..Sample.344"	"X.344"	"O9..Sample.345"	"X.345"	"O10..Sample.346"	"X.346"	"O11..Sample.347"	"X.347"	"O12..Sample.348"	"X.348"	"O13..Sample.349"	"X.349"	"O14..Sample.350"	"X.350"	"O15..Sample.351"	"X.351"	"O16..Sample.352"	"X.352"	"O17..Sample.353"	"X.353"	"O18..Sample.354"	"X.354"	"O19..Sample.355"	"X.355"	"O20..Sample.356"	"X.356"	"O21..Sample.357"	"X.357"	"O22..Sample.358"	"X.358"	"O23..Sample.359"	"X.359"	"O24..Sample.360"	"X.360"	"P1..Sample.361"	"X.361"	"P2..Sample.362"	"X.362"	"P3..Sample.363"	"X.363"	"P4..Sample.364"	"X.364"	"P5..Sample.365"	"X.365"	"P6..Sample.366"	"X.366"	"P7..Sample.367"	"X.367"	"P8..Sample.368"	"X.368"	"P9..Sample.369"	"X.369"	"P10..Sample.370"	"X.370"	"P11..Sample.371"	"X.371"	"P12..Sample.372"	"X.372"	"P13..Sample.373"	"X.373"	"P14..Sample.374"	"X.374"	"P15..Sample.375"	"X.375"	"P16..Sample.376"	"X.376"	"P17..Sample.377"	"X.377"	"P18..Sample.378"	"X.378"	"P19..Sample.379"	"X.379"	"P20..Sample.380"	"X.380"	"P21..Sample.381"	"X.381"	"P22..Sample.382"	"X.382"	"P23..Sample.383"	"X.383"	"P24..Sample.384"
"0:11:28"	688,05	0,973536574009527	688,05	0,648695072123091	688,05	0,600346686790522	688,05	0,850108443936019	688,05	0,878121702411388	688,05	1,2300083524267	688,05	0,597021590290717	688,05	0,882059874736937	688,05	0,940314685114467	688,05	0,590713351209127	688,05	0,725560410226469	688,05	0,84583600573472	688,05	0,888512073320935	688,05	0,978816182184391	688,05	0,733540816719854	688,05	0,809531321198121	688,05	0,899659661739731	688,05	0,927739671368836	688,05	1,4625186528258	688,05	0,898212560854479	688,05	0,831077077877391	688,05	0,874431150632122	688,05	0,898505580929995	688,05	0,85993449068123	688,05	1,34667027657839	688,05	1,09571501463389	688,05	1,34035077870504	688,05	1,24683707615692	688,05	1,0451518901481	688,05	0,876452632078233	688,05	0,96288204051014	688,05	1,1099145736527	688,05	0,92607883562124	688,05	0,874858911846566	688,05	0,609397990205008	688,05	0,916296293721859	688,05	1,20412617554507	688,05	0,979057098466325	688,05	0,701703795647501	688,05	0,826659404906009	688,05	1,21338257843792	688,05	0,791475935709348	688,05	0,607746919364181	688,05	0,996239690758268	688,05	1,04615337607146	688,05	0,622543923070666	688,05	1,20543868103627	688,05	0,853200057142626	688,05	0,909623218776535	688,05	0,928007550453043	688,05	0,986162962824354	688,05	1,3486037281187	688,05	1,12914604742766	688,05	1,45248470101333	688,05	1,67121176263521	688,05	0,845897145710686	688,05	0,973499773428045	688,05	1,10043671141901	688,05	0,609139074430746	688,05	1,89030508113336	688,05	0,906417705948434	688,05	0,50736666554632	688,05	0,475343200339869	688,05	0,893954041288948	688,05	0,47943433191399	688,05	1,09928933487362	688,05	1,06176505720501	688,05	1,01501724211333	688,05	0,90934193116363	688,05	0,794720726781842	688,05	0,873745712474872	688,05	1,26837816900012	688,05	0,934455813925358	688,05	1,16308077451688	688,05	0,763398330870716	688,05	0,89137136919336	688,05	1,19175148813308	688,05	1,02145289865378	688,05	1,29378164683275	688,05	0,915933097487994	688,05	1,11118809238926	688,05	1,06807763219669	688,05	0,780437510203541	688,05	0,586857233249415	688,05	1,11296822031881	688,05	0,939839411070071	688,05	0,885735852028488	688,05	0,843735020458122	688,05	0,843335752367162	688,05	0,951193374234914	688,05	0,614561621893878	688,05	1,00872077193057	688,05	1,23546314594391	688,05	1,12477880218377	688,05	0,637515857065953	688,05	0,563894872800438	688,05	1,4491926157282	688,05	1,07543964317632	688,05	0,736822626991145	688,05	1,35485968122561	688,05	1,37314833139027	688,05	0,989749307016456	688,05	1,0970248967173	688,05	1,07190285224245	688,05	0,961296846353786	688,05	1,18935784714316	688,05	1,13984940546089	688,05	0,87778167961299	688,05	0,976863856682489	688,05	0,804590205500445	688,05	0,67763949461859	688,05	1,02464565880513	688,05	0,848795209720433	688,05	0,881241590124162	688,05	1,19243131511256	688,05	0,936229383335432	688,05	1,04868919118904	688,05	0,633583150173298	688,05	1,28632956551905	688,05	0,77572645279445	688,05	1,08289361917343	688,05	1,00734129666832	688,05	0,903375427382744	688,05	1,03685733057201	688,05	1,16467500485561	688,05	0,980548287176915	688,05	1,17935355441319	688,05	0,922167188863333	688,05	0,967208477188424	688,05	0,896871853729549	688,05	0,975756487105881	688,05	0,970258334487726	688,05	0,910603207330512	688,05	0,810970989094638	688,05	0,896752197185407	688,05	1,09846398163431	688,05	0,634200015365847	688,05	0,907944456409049	688,05	1,43700047377485	688,05	0,63755593690717	688,05	1,0982656228565	688,05	0,892896006353257	688,05	0,907192194225625	688,05	0,894663673095806	688,05	1,00220291527942	688,05	1,23132778079957	688,05	1,10944323471999	688,05	0,870022732460439	688,05	0,943161884162087	688,05	1,19124939703129	688,05	0,575388641738691	688,05	0,584826169077631	688,05	1,06800920497687	688,05	1,07439071729545	688,05	0,828678481561647	688,05	0,766545254258202	688,05	1,09474027289549	688,05	0,526542464778206	688,05	0,509815689589559	688,05	0,906767129291408	688,05	1,58433732222091	688,05	0,930834345217862	688,05	1,07926799673693	688,05	1,04491687653369	688,05	0,677802656008563	688,05	0,836900314444036	688,05	1,13479234971344	688,05	0,910460814585533	688,05	1,15678802082848	688,05	1,26459244581607	688,05	0,669333785559399	688,05	0,868939920895632	688,05	1,02714904568754	688,05	1,15862083553112	688,05	0,915445653746356	688,05	0,783840798829938	688,05	0,806229252388906	688,05	0,844953520503559	688,05	1,2224219672087	688,05	0,971542346855443	688,05	0,735468292720201	688,05	0,750808669764931	688,05	0,677544687576002	688,05	0,813951471832415	688,05	1,08807178891379	688,05	0,860520603704701	688,05	1,20007264614925	688,05	0,977072563346572	688,05	1,0955270766148	688,05	1,08634281743613	688,05	1,19575386107702	688,05	0,973467490937756	688,05	1,08484026062512	688,05	1,30522116224048	688,05	1,04062155638668	688,05	0,89089070258851	688,05	1,07520572264849	688,05	1,04971749416979	688,05	0,895320691002011	688,05	1,14364554940366	688,05	1,25402084115179	688,05	1,04932361863929	688,05	0,895559858345419	688,05	0,584173086283109	688,05	0,568626917471839	688,05	0,894805920095907	688,05	0,778952151288037	688,05	0,523610187158547	688,05	0,637617004010698	688,05	0,681966441403944	688,05	1,15540723386234	688,05	0,838172084242072	688,05	1,18649119115444	688,05	0,820892863096577	688,05	0,967506889824395	688,05	0,812904659252264	688,05	1,27817674283599	688,05	1,30690087194967	688,05	1,22229050532951	688,05	0,618506571356214	688,05	0,719678292729454	688,05	0,92648990904725	688,05	0,937600696884563	688,05	1,22071252554458	688,05	1,2957461420319	688,05	0,973454082409058	688,05	0,791194575224004	688,05	0,88284143164067	688,05	1,07737928887391	688,05	1,2227916490896	688,05	0,544521953622202	688,05	0,9523449045093	688,05	1,21416151193387	688,05	1,01775046866702	688,05	0,995468263123497	688,05	0,938570774786893	688,05	0,790986743029184	688,05	1,28582353930557	688,05	0,964022421301423	688,05	0,727998503403921	688,05	1,26925642762985	688,05	1,41505712507071	688,05	1,2989790548969	688,05	0,779409207222788	688,05	1,19760846463879	688,05	1,05459025552009	688,05	0,904758181904732	688,05	0,893403417143064	688,05	1,01830327898606	688,05	1,02074078918401	688,05	0,484124183443455	688,05	0,799317228717491	688,05	0,922693182124977	688,05	1,09251270819308	688,05	0,822217829774774	688,05	0,877847046190394	688,05	0,971975864992535	688,05	0,941401577535834	688,05	1,11638090948978	688,05	1,03047363208028	688,05	1,230722210835	688,05	1,00607513804806	688,05	1,46234507067711	688,05	0,858047313139416	688,05	0,712413566455328	688,05	0,8300579568239	688,05	1,71238862554259	688,05	1,3447941027748	688,05	0,800032981809189	688,05	1,42632830514533	688,05	0,544306469821332	688,05	0,786659213264321	688,05	1,03313908726609	688,05	0,824535610556137	688,05	0,73955490620313	688,05	0,764663615021719	688,05	0,92260653679551	688,05	0,928851194674442	688,05	0,748707903105649	688,05	1,18145905778098	688,05	0,897670827146102	688,05	0,996594069427065	688,05	1,16308128462395	688,05	1,06183545198067	688,05	1,09228418022571	688,05	1,14836309245978	688,05	1,11332442079857	688,05	0,594132999697985	688,05	1,73508736994501	688,05	1,43351032120167	688,05	1,2710894609498	688,05	1,34657758283652	688,05	1,4470919948138	688,05	0,870264523211636	688,05	0,965980576598411	688,05	0,801631948856434	688,05	0,684750095685126	688,05	0,745840226902788	688,05	0,915759515339305	688,05	0,857381987775213	688,05	1,18158126486047	688,05	1,05193463811348	688,05	0,841814248722124	688,05	1,04623645065144	688,05	1,03843866248912	688,05	0,77517714035246	688,05	0,814829438972384	688,05	1,38453377544858	688,05	1,25545832287515	688,05	1,37664300205464	688,05	0,977948635803138	688,05	0,808599501326044	688,05	1,2328949754636	688,05	1,22969033710476	688,05	0,854829557741634	688,05	1,11577155015841	688,05	1,26143313411403	688,05	1,46084754206437	688,05	1,4466403314395	688,05	0,915033414361329	688,05	0,554037308725542	688,05	0,701911336352567	688,05	0,789774874375658	688,05	1,04106841018003	688,05	0,79411012861901	688,05	0,603897469232599	688,05	1,29275123055128	688,05	1,00001543041823	688,05	0,764992561209453	688,05	0,725207853368636	688,05	1,15394628721376	688,05	0,753370135980894	688,05	0,90672610210849	688,05	0,874518087451344	688,05	0,824755466703322	688,05	0,537024254161948	688,05	1,85040013376889	688,05	1,72731785628887	688,05	1,23726994518597	688,05	1,4790093941859	688,05	1,2280110646302	688,05	1,25362732998348	688,05	1,16006851939588	688,05	0,856158896766145	688,05	0,864041289829645	688,05	0,864165027230348	688,05	0,827085490054366	688,05	1,01128457006457	688,05	1,0392310773862	688,05	1,38293874351301	688,05	1,19554238526027	688,05	0,964356687177173	688,05	0,584264869119496	688,05	0,525814432680608	688,05	1,02299546243356	688,05	1,36522563986823	688,05	1,41883512377627	688,05	0,854093837601766	688,05	0,999344129514063	688,05	0,862848659499903	688,05	1,21499284071315	688,05	1,24364161972534	688,05	1,48754902377292	688,05	1,26001168432716	688,05	0,752697231883079	688,05	1,38494885685871	688,05	1,4580450138216	688,05	1,17238826098918	688,05	1,28396368892822	688,05	0,802277015682712	688,05	1,47055808599444	688,05	1,1024685407514	688,05	1,26573144203103	688,05	0,937088549386248	688,05	1,0877878778931	688,05	0,944423889053354	688,05	0,760075930651138	688,05	0,755501654809255	688,05	0,662708952168414	688,05	1,16306277502455	688,05	1,15663207380993	688,05	1,01587203581784	688,05	0,559968797299693	688,05	1,04528087436438
