id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate1#D24;78.59;85.69;0.107695377499481;0.0193910063882082;0.0533167720822481;0;0;6.45988586224066;D24;G3-N05;NA;N05;3;NA;plate1;V5;RA;5&6;0.355270194642491
plate1#D3;77.44;85.22;0.145584245676418;0.0267829709114869;0.074620145017687;0;0;8.05815000763016;D3;G3-Z02;NA;Z02;3;NA;plate1;V5;DW;2;0.437282099488302
plate1#D5;78.53;85.22;0;0;0;0;0.0031692709655336;8.10769356470085;D5;G1-Z03;NA;Z03;1;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#D6;78.62;85.25;0;0;0;0;0.000321544613328384;7.21019291152188;D6;1;NA;1;0;NA;plate1;V5;DW;1;0.0718182043956906
plate1#E23;77.38;85.51;0.149993142706891;0.0314130768087621;0.0872093838916335;NA;0;6.42144154724577;E23;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;0.476200407512886
plate1#E24;77.5;85.57;0.178184202422524;0.0391235649407269;0.0998919485098703;0;0.00172168693661017;6.75175376108852;E24;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;0.510067829924127
plate1#E5;78.96;85.22;0;0;0;0;0.000971583666241652;7.78785104037861;E5;G3-N03;NA;N03;3;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#E7;80.09;85.22;0;0;0;0;0;7.51419584843886;E7;G3-N04;NA;N04;3;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#F16;78.01;85.22;0.121353348571934;0.00538997859739184;NA;0;0;6.33356491810206;F16;G6-Z04;NA;Z04;6;NA;plate1;V5;VFP;4;NA
plate1#F18;80.38;85.54;0;0;0;0;0;7.28983596933461;F18;3;NA;3;0;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#F20;78.99;85.63;0;0;0;0;0;7.21901975590547;F20;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.0718182043956906
plate1#F21;80.46;85.45;0;0;0;0;0;6.6136664542134;F21;G6-Z01;NA;Z01;6;NA;plate1;V5;DW;1;0.0718182043956906
plate1#F6;80.12;85.19;0;0;0;0;0;6.57265584293;F6;G1-N04;NA;N04;1;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#F7;77.7;85.19;0.130442693569588;0.0156663900245136;0.0794545510477091;0;0;6.79779132631689;F7;G1-N02;NA;N02;1;NA;plate1;V5;DW;2;0.452974590215316
plate1#F8;77.54;85.1;0.287565173831442;0.161224632367399;0.230591866323493;0;0.00313485328420959;6.48077362748778;F8;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.753189260814612
plate1#G13;78.9;85.22;0;0;0;0;0.00243721711169546;7.0413224098025;G13;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.0718182043956906
plate1#G17;80.12;85.51;0;0;NA;0;0;6.79905496039967;G17;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;NA
plate1#G18;79.31;85.57;0;0;0;0;0.0071079227883357;7.30233502644372;G18;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;0.0718182043956906
plate1#G24;80.46;85.57;0;0;0;0;0;6.59111093856286;G24;G6-Z03;NA;Z03;6;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#G3;80.38;85.22;0;0;NA;0;0;7.06571128358606;G3;G1-Z04;NA;Z04;1;NA;plate1;V5;VFP;4;NA
plate1#G7;77.95;85.22;0.130229535929392;0.0286634587041777;0.0877298616863827;0;0.00334952081941243;6.35830890036558;G7;5&6;NA;5&6;0;NA;plate1;V5;RA;5&6;0.477678969838343
plate1#H12;78.53;85.19;0;0;0;0;0;6.8309238067739;H12;G1-Z03;NA;Z03;1;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#H22;80.41;85.57;0;0;0;0;0.0123921407647127;6.01374034326542;H22;G3-N04;NA;N04;3;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#H7;77.64;85.22;0.146909895520096;0.0309021719943398;NA;0;0;6.37580029635325;H7;G6-Z06;NA;Z06;6;NA;plate1;V5;RA;5&6;NA
plate1#I12;77.64;85.19;0.111234031394253;0.00665114578650856;0.0522350506186436;0;0.00518433532767706;6.71604566423041;I12;G6-Z03;NA;Z03;6;NA;plate1;V5;VFP;3;0.350485164173373
plate1#I15;77.81;85.22;0.12129605278033;0.0279022136873988;0.0665049069507411;0;0.00815758609625377;5.807107414623;I15;1;NA;1;0;NA;plate1;V5;DW;1;0.408641894221475
plate1#I16;77.75;85.22;0.140565769671166;0.0368059574220415;0.0922731448096127;0;0;5.93337148724626;I16;G3-N06;NA;N06;3;NA;plate1;V5;RA;5&6;0.4902138621555
plate1#I18;80.49;85.57;0;0;NA;0;0.00342114481693853;7.06696501850804;I18;G1-Z02;NA;Z02;1;NA;plate1;V5;DW;2;NA
plate1#I6;77.35;85.19;0.302411012209364;0.180263712129901;0.242989402929793;0;0;5.64111143074183;I6;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.762141693366975
plate1#J1;77.5;84.07;1;1;1;0;0.00318719807839353;7.71466173719433;J1;5-100%;calib;5-100%;NA;100%;plate1;V5;NA;NA;1.00001160884487
