id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate2#K2;77.47;84.36;1;1;1;0;0;7.97296464779423;K2;8-100%;calib;8-100%;NA;100%;plate2;V8;NA;NA;0.995889640434966
plate2#K24;78.18;85.44;0.225545862194314;0.112950778858056;0.160918958901553;0;0.00447033398555241;6.22794077619238;K24;G6-N20;NA;N20;6;NA;plate2;V8;DW;20;0.22721450731672
plate2#K6;77.74;84.95;0.817333860447017;0.767050405848601;0.806349454094099;0;0;7.47428564164257;K6;8-75%;calib;8-75%;NA;75%;plate2;V8;NA;NA;0.728896787690211
plate2#K7;78.61;85.38;0;0;0;0;0.005250914066161;7.18232949203544;K7;8-0%;calib;8-0%;NA;0%;plate2;V8;NA;NA;-0.00550094891728664
plate2#K8;77.6;85.33;0.220464655793798;0.0931586490913882;0.154018024338498;0;0.00343063432850842;6.3354564868531;K8;8-25%;calib;8-25%;NA;25%;plate2;V8;NA;NA;0.218083481828062
plate2#L11;77.17;85;0.245498202015667;0.0881605436505885;0.166652101157942;0;0;6.16232034336091;L11;G3-N23;NA;N23;3;NA;plate2;V8;RA;23&24;0.23467247281785
plate2#L15;78;85;0.219783584484666;0.0928233299674366;0.157644461397178;0;0;5.75146927891892;L15;G3-Z22;NA;Z22;3;NA;plate2;V8;VFP;22;0.222903066263072
plate2#L16;77.83;85.04;0.250451588425063;0.142643141331471;0.196751007618362;0;0;5.44712670559809;L16;G6-Z22;NA;Z22;6;NA;plate2;V8;VFP;22;0.272252870662517
plate2#L19;77.54;85.27;0.262648545177707;0.127665938508991;0.197379194120106;0;0.00661592644912804;5.98673005340692;L19;8-25%;calib;8-25%;NA;25%;plate2;V8;NA;NA;0.273014734291298
plate2#L2;77.68;85.07;0.292016123187433;0.168308871139788;0.23443760432802;0;0;7.71577155236794;L2;G6-N19;NA;N19;6;NA;plate2;V8;DW;19;0.316568942181847
plate2#L24;77.54;85.38;0.264249076864018;0.12482557737045;0.188436080194625;0;0.00521591650670542;5.53354868540415;L24;G6-Z23;NA;Z23;6;NA;plate2;V8;RA;23&24;0.262092802267963
plate2#M10;77.41;85.07;0.248841969172843;0.121985228399038;0.191817272530027;0;0;5.31321789597896;M10;G6-Z20;NA;Z20;6;NA;plate2;V8;DW;20;0.266241777693659
plate2#M11;77.66;85;0.229139867387543;0.11197675873726;0.170462739711547;0;0;5.29158466750826;M11;G6-N23;NA;N23;6;NA;plate2;V8;RA;23&24;0.2395684353409
plate2#M3;77.77;85.33;0.217493867120077;0.0980547078176446;0.153050863225055;0;0.00465300238522659;7.47178446918755;M3;G3-Z20;NA;Z20;3;NA;plate2;V8;DW;20;0.216790124829218
plate2#M4;77.88;85.33;0.217453400859257;0.0914331426195795;0.160441508519755;0;0;7.85636229410768;M4;G3-Z19;NA;Z19;3;NA;plate2;V8;DW;19;0.226588237641955
plate2#M9;77.38;85.27;0.208779079453521;0.0552639154410014;0.160981061139642;0;0;5.0875964932582;M9;G3-N22;NA;N22;3;NA;plate2;V8;VFP;22;0.227295907101513
plate2#N2;78.15;85.44;0.227658133921471;0.106389711133366;0.164265252884984;0;0;8.44482938856363;N2;G3-N24;NA;N24;3;NA;plate2;V8;RA;23&24;0.231581292543774
plate2#N3;77.68;85.47;0.22690780350849;0.0990050976910649;0.171741027119709;0;0.00053842771589816;8.19327553597922;N3;G3-N21;NA;N21;3;NA;plate2;V8;VFP;21;0.241200351371974
plate2#N4;77.74;85.27;0.250573735825915;0.107650098295605;0.179969883916635;0;0;8.15495621624434;N4;G6-Z20;NA;Z20;6;NA;plate2;V8;DW;20;0.251589531931307
plate2#N5;77.88;85.27;0.223424118132743;0.117448881345091;0.168191707063922;0;0.00198663037583725;8.25948290121389;N5;G6-N22;NA;N22;6;NA;plate2;V8;VFP;22;0.23665628454279
plate2#N6;78.03;85.27;0.235978873616574;0.110520414156446;0.180598737330124;0;0;8.20368882951244;N6;G6-N23;NA;N23;6;NA;plate2;V8;RA;23&24;0.252375751605244
plate2#N9;77.29;84.95;0.464418913478993;0.344994534614937;0.421611069064536;0;0.00192026318174633;5.78676097248869;N9;8-50%;calib;8-50%;NA;50%;plate2;V8;NA;NA;0.487894657190266
