X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	A13: Sample 13	X	A14: Sample 14	X	A15: Sample 15	X	A16: Sample 16	X	A17: Sample 17	X	A18: Sample 18	X	A19: Sample 19	X	A20: Sample 20	X	A21: Sample 21	X	A22: Sample 22	X	A23: Sample 23	X	A24: Sample 24	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	B13: Sample 37	X	B14: Sample 38	X	B15: Sample 39	X	B16: Sample 40	X	B17: Sample 41	X	B18: Sample 42	X	B19: Sample 43	X	B20: Sample 44	X	B21: Sample 45	X	B22: Sample 46	X	B23: Sample 47	X	B24: Sample 48	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	C13: Sample 61	X	C14: Sample 62	X	C15: Sample 63	X	C16: Sample 64	X	C17: Sample 65	X	C18: Sample 66	X	C19: Sample 67	X	C20: Sample 68	X	C21: Sample 69	X	C22: Sample 70	X	C23: Sample 71	X	C24: Sample 72	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84	X	D13: Sample 85	X	D14: Sample 86	X	D15: Sample 87	X	D16: Sample 88	X	D17: Sample 89	X	D18: Sample 90	X	D19: Sample 91	X	D20: Sample 92	X	D21: Sample 93	X	D22: Sample 94	X	D23: Sample 95	X	D24: Sample 96	X	E1: Sample 97	X	E2: Sample 98	X	E3: Sample 99	X	E4: Sample 100	X	E5: Sample 101	X	E6: Sample 102	X	E7: Sample 103	X	E8: Sample 104	X	E9: Sample 105	X	E10: Sample 106	X	E11: Sample 107	X	E12: Sample 108	X	E13: Sample 109	X	E14: Sample 110	X	E15: Sample 111	X	E16: Sample 112	X	E17: Sample 113	X	E18: Sample 114	X	E19: Sample 115	X	E20: Sample 116	X	E21: Sample 117	X	E22: Sample 118	X	E23: Sample 119	X	E24: Sample 120	X	F1: Sample 121	X	F2: Sample 122	X	F3: Sample 123	X	F4: Sample 124	X	F5: Sample 125	X	F6: Sample 126	X	F7: Sample 127	X	F8: Sample 128	X	F9: Sample 129	X	F10: Sample 130	X	F11: Sample 131	X	F12: Sample 132	X	F13: Sample 133	X	F14: Sample 134	X	F15: Sample 135	X	F16: Sample 136	X	F17: Sample 137	X	F18: Sample 138	X	F19: Sample 139	X	F20: Sample 140	X	F21: Sample 141	X	F22: Sample 142	X	F23: Sample 143	X	F24: Sample 144	X	G1: Sample 145	X	G2: Sample 146	X	G3: Sample 147	X	G4: Sample 148	X	G5: Sample 149	X	G6: Sample 150	X	G7: Sample 151	X	G8: Sample 152	X	G9: Sample 153	X	G10: Sample 154	X	G11: Sample 155	X	G12: Sample 156	X	G13: Sample 157	X	G14: Sample 158	X	G15: Sample 159	X	G16: Sample 160	X	G17: Sample 161	X	G18: Sample 162	X	G19: Sample 163	X	G20: Sample 164	X	G21: Sample 165	X	G22: Sample 166	X	G23: Sample 167	X	G24: Sample 168	X	H1: Sample 169	X	H2: Sample 170	X	H3: Sample 171	X	H4: Sample 172	X	H5: Sample 173	X	H6: Sample 174	X	H7: Sample 175	X	H8: Sample 176	X	H9: Sample 177	X	H10: Sample 178	X	H11: Sample 179	X	H12: Sample 180	X	H13: Sample 181	X	H14: Sample 182	X	H15: Sample 183	X	H16: Sample 184	X	H17: Sample 185	X	H18: Sample 186	X	H19: Sample 187	X	H20: Sample 188	X	H21: Sample 189	X	H22: Sample 190	X	H23: Sample 191	X	H24: Sample 192	X	I1: Sample 193	X	I2: Sample 194	X	I3: Sample 195	X	I4: Sample 196	X	I5: Sample 197	X	I6: Sample 198	X	I7: Sample 199	X	I8: Sample 200	X	I9: Sample 201	X	I10: Sample 202	X	I11: Sample 203	X	I12: Sample 204	X	I13: Sample 205	X	I14: Sample 206	X	I15: Sample 207	X	I16: Sample 208	X	I17: Sample 209	X	I18: Sample 210	X	I19: Sample 211	X	I20: Sample 212	X	I21: Sample 213	X	I22: Sample 214	X	I23: Sample 215	X	I24: Sample 216	X	J1: Sample 217	X	J2: Sample 218	X	J3: Sample 219	X	J4: Sample 220	X	J5: Sample 221	X	J6: Sample 222	X	J7: Sample 223	X	J8: Sample 224	X	J9: Sample 225	X	J10: Sample 226	X	J11: Sample 227	X	J12: Sample 228	X	J13: Sample 229	X	J14: Sample 230	X	J15: Sample 231	X	J16: Sample 232	X	J17: Sample 233	X	J18: Sample 234	X	J19: Sample 235	X	J20: Sample 236	X	J21: Sample 237	X	J22: Sample 238	X	J23: Sample 239	X	J24: Sample 240	X	K1: Sample 241	X	K2: Sample 242	X	K3: Sample 243	X	K4: Sample 244	X	K5: Sample 245	X	K6: Sample 246	X	K7: Sample 247	X	K8: Sample 248	X	K9: Sample 249	X	K10: Sample 250	X	K11: Sample 251	X	K12: Sample 252	X	K13: Sample 253	X	K14: Sample 254	X	K15: Sample 255	X	K16: Sample 256	X	K17: Sample 257	X	K18: Sample 258	X	K19: Sample 259	X	K20: Sample 260	X	K21: Sample 261	X	K22: Sample 262	X	K23: Sample 263	X	K24: Sample 264	X	L1: Sample 265	X	L2: Sample 266	X	L3: Sample 267	X	L4: Sample 268	X	L5: Sample 269	X	L6: Sample 270	X	L7: Sample 271	X	L8: Sample 272	X	L9: Sample 273	X	L10: Sample 274	X	L11: Sample 275	X	L12: Sample 276	X	L13: Sample 277	X	L14: Sample 278	X	L15: Sample 279	X	L16: Sample 280	X	L17: Sample 281	X	L18: Sample 282	X	L19: Sample 283	X	L20: Sample 284	X	L21: Sample 285	X	L22: Sample 286	X	L23: Sample 287	X	L24: Sample 288	X	M1: Sample 289	X	M2: Sample 290	X	M3: Sample 291	X	M4: Sample 292	X	M5: Sample 293	X	M6: Sample 294	X	M7: Sample 295	X	M8: Sample 296	X	M9: Sample 297	X	M10: Sample 298	X	M11: Sample 299	X	M12: Sample 300	X	M13: Sample 301	X	M14: Sample 302	X	M15: Sample 303	X	M16: Sample 304	X	M17: Sample 305	X	M18: Sample 306	X	M19: Sample 307	X	M20: Sample 308	X	M21: Sample 309	X	M22: Sample 310	X	M23: Sample 311	X	M24: Sample 312	X	N1: Sample 313	X	N2: Sample 314	X	N3: Sample 315	X	N4: Sample 316	X	N5: Sample 317	X	N6: Sample 318	X	N7: Sample 319	X	N8: Sample 320	X	N9: Sample 321	X	N10: Sample 322	X	N11: Sample 323	X	N12: Sample 324	X	N13: Sample 325	X	N14: Sample 326	X	N15: Sample 327	X	N16: Sample 328	X	N17: Sample 329	X	N18: Sample 330	X	N19: Sample 331	X	N20: Sample 332	X	N21: Sample 333	X	N22: Sample 334	X	N23: Sample 335	X	N24: Sample 336	X	O1: Sample 337	X	O2: Sample 338	X	O3: Sample 339	X	O4: Sample 340	X	O5: Sample 341	X	O6: Sample 342	X	O7: Sample 343	X	O8: Sample 344	X	O9: Sample 345	X	O10: Sample 346	X	O11: Sample 347	X	O12: Sample 348	X	O13: Sample 349	X	O14: Sample 350	X	O15: Sample 351	X	O16: Sample 352	X	O17: Sample 353	X	O18: Sample 354	X	O19: Sample 355	X	O20: Sample 356	X	O21: Sample 357	X	O22: Sample 358	X	O23: Sample 359	X	O24: Sample 360	X	P1: Sample 361	X	P2: Sample 362	X	P3: Sample 363	X	P4: Sample 364	X	P5: Sample 365	X	P6: Sample 366	X	P7: Sample 367	X	P8: Sample 368	X	P9: Sample 369	X	P10: Sample 370	X	P11: Sample 371	X	P12: Sample 372	X	P13: Sample 373	X	P14: Sample 374	X	P15: Sample 375	X	P16: Sample 376	X	P17: Sample 377	X	P18: Sample 378	X	P19: Sample 379	X	P20: Sample 380	X	P21: Sample 381	X	P22: Sample 382	X	P23: Sample 383	X	P24: Sample 384
59.34	8.58828859039579	59.34	8.09699873978532	59.34	7.52847415371433	59.34	6.71940440748899	59.34	7.69209417055542	59.34	7.51905767607805	59.34	7.69781425403797	59.34	6.07602656401326	59.34	6.98354150989737	59.34	7.26769380132743	59.34	2.21929202894164	59.34	7.37023174113063	59.34	7.6907747183088	59.34	6.75111265376455	59.34	7.03750863773431	59.34	6.48967115770788	59.34	6.85191891881005	59.34	7.37913449992916	59.34	8.20856248141994	59.34	7.30097665821274	59.34	7.50358373890131	59.34	2.12622712687855	59.34	6.21257654660171	59.34	1.43051715365489	59.34	8.34325150901336	59.34	8.27088519512116	59.34	7.94554920984645	59.34	8.57084539767436	59.34	8.29196581206351	59.34	7.80725791318436	59.34	2.00537448678921	59.34	2.25901054676341	59.34	7.3780651028784	59.34	7.02119721410796	59.34	7.74382951324294	59.34	7.50341136525156	59.34	7.63882731067059	59.34	7.66108449117621	59.34	7.72369978646715	59.34	6.80032419673154	59.34	8.01139254194014	59.34	7.99109100853319	59.34	8.45233794645138	59.34	8.14342452044562	59.34	8.77801414287693	59.34	8.19046608328892	59.34	7.25687848884267	59.34	6.67306651470931	59.34	8.2356092679106	59.34	8.96851310870761	59.34	8.21423266726703	59.34	8.80235795177428	59.34	8.66969714965836	59.34	8.01743412496023	59.34	8.23329299699206	59.34	7.25595424854959	59.34	7.41371526235487	59.34	7.06789459667034	59.34	7.59211348456926	59.34	6.79836628155853	59.34	7.05755274470381	59.34	6.37722683621121	59.34	6.42494541924465	59.34	6.11517692921315	59.34	2.65212850067295	59.34	7.49913094195559	59.34	8.05101693467685	59.34	7.63183427046536	59.34	8.54615400638457	59.34	2.34035928556529	59.34	7.50494004735594	59.34	7.12903224152952	59.34	8.79363266979276	59.34	8.48428320649536	59.34	9.26460057432723	59.34	8.26580584263933	59.34	8.94780388893824	59.34	8.14249914611537	59.34	7.68552299217721	59.34	7.56489772654035	59.34	7.17764161075954	59.34	7.01812454039742	59.34	6.81740222948441	59.34	6.95797917806147	59.34	6.65500470471196	59.34	6.37048668629476	59.34	6.20080580780171	59.34	6.60802097776431	59.34	7.03964743183584	59.34	7.42079165429205	59.34	7.94988917009382	59.34	7.93016542862468	59.34	7.53234802468507	59.34	8.84793207052035	59.34	8.0553166366047	59.34	6.70586967387196	59.34	2.28459102319402	59.34	8.44755514468935	59.34	8.48954287088713	59.34	2.59803464418232	59.34	8.62371421051272	59.34	8.86760194522394	59.34	8.61071190734673	59.34	2.38857911302762	59.34	7.78345333896106	59.34	7.47870579849716	59.34	7.45385110585498	59.34	6.93788857556803	59.34	7.36225265560659	59.34	6.64474790553314	59.34	6.79801076090592	59.34	6.90496407442826	59.34	7.97718204265025	59.34	7.70916313101094	59.34	8.43569878608307	59.34	7.74513422300636	59.34	2.60948671853771	59.34	7.04953623595318	59.34	8.14042442511392	59.34	7.99532607034238	59.34	8.69513076827553	59.34	8.52336439542791	59.34	2.22955563234348	59.34	9.67384283573016	59.34	8.29325804741807	59.34	7.95935894747706	59.34	7.76130956217238	59.34	1.62323004354957	59.34	7.3290395420072	59.34	6.74623515989888	59.34	6.94398119026074	59.34	7.04033409134192	59.34	7.49558650878257	59.34	6.69286056648296	59.34	6.15229793489836	59.34	7.06271998506627	59.34	8.01887832129548	59.34	8.16127313145512	59.34	8.65757769442877	59.34	7.31517310251812	59.34	7.66315297497323	59.34	7.45066672948325	59.34	7.82136873768345	59.34	7.58450863131112	59.34	8.67365210428671	59.34	9.23068322364563	59.34	8.16696146189693	59.34	8.07352246932257	59.34	7.34390166613104	59.34	6.85062044625107	59.34	6.86420224241062	59.34	6.76257436743588	59.34	7.15170958280642	59.34	6.82780588647667	59.34	1.81347923769368	59.34	1.36064458749824	59.34	6.62574144257366	59.34	7.19305204185479	59.34	7.18526120650087	59.34	6.96120664784564	59.34	7.64278453337328	59.34	8.57419534347282	59.34	8.17598499565401	59.34	7.36572394338219	59.34	7.01993616477556	59.34	7.22017480883581	59.34	8.1338464425127	59.34	7.9922250457026	59.34	8.50542052529618	59.34	8.79597955971488	59.34	7.70269004684789	59.34	7.46283324725538	59.34	7.58846868910674	59.34	7.08986770086502	59.34	7.06370036019924	59.34	7.24504424396119	59.34	7.5833638207886	59.34	7.0941033296928	59.34	7.49415648791193	59.34	7.02423359862908	59.34	7.25087035991908	59.34	6.64669674840879	59.34	8.21172871319695	59.34	6.88467501543016	59.34	7.40320954201737	59.34	6.97145040559701	59.34	7.5696720230236	59.34	7.38636568793997	59.34	7.03663939824395	59.34	6.33432110692479	59.34	2.08690764838577	59.34	7.19355838945094	59.34	7.96892455100112	59.34	8.55351844376279	59.34	8.39795349293609	59.34	7.27753440886507	59.34	7.50157706013002	59.34	8.03135783332637	59.34	7.54535769909265	59.34	7.39289660799866	59.34	7.3085616658204	59.34	7.6828126433423	59.34	8.43879584159275	59.34	7.75890993952189	59.34	7.37566831532083	59.34	6.81818641618707	59.34	7.24888919698411	59.34	7.62025858605851	59.34	8.52958799141369	59.34	7.99343619739955	59.34	8.19665168902952	59.34	7.34205205150771	59.34	7.58862802132904	59.34	7.16461492579441	59.34	7.7729198347129	59.34	7.6653683165837	59.34	8.45130653964579	59.34	8.80745147972073	59.34	9.18738171538708	59.34	7.34664320098811	59.34	7.57528267191931	59.34	6.40911993054539	59.34	7.88027232931888	59.34	6.80746296071303	59.34	7.79642842523498	59.34	6.88325520089405	59.34	2.39306026090258	59.34	6.19269630800319	59.34	7.67515789244871	59.34	6.32435121914983	59.34	1.91223431300899	59.34	6.05384536399799	59.34	8.25687756800449	59.34	6.6235039872384	59.34	8.457054407039	59.34	2.00227161933903	59.34	7.87918818978491	59.34	7.09037915162843	59.34	7.9425916409086	59.34	6.55243160975651	59.34	8.88727692309479	59.34	8.53542147861318	59.34	9.56899883134294	59.34	8.03447813659802	59.34	9.32376102538153	59.34	7.53546889497531	59.34	7.6663322481777	59.34	6.61959326005965	59.34	7.02912583497796	59.34	6.86880983542998	59.34	6.70989380476764	59.34	5.77923372727426	59.34	7.79643636349517	59.34	6.42242048548694	59.34	7.27733368428608	59.34	6.51269721541437	59.34	8.13877610208817	59.34	6.63343078160092	59.34	8.18576663325884	59.34	6.07937197366305	59.34	7.53453558238488	59.34	2.13787666545606	59.34	8.09074849392606	59.34	7.93391625656254	59.34	2.21965747241949	59.34	9.60839301453426	59.34	9.70074900161182	59.34	9.36489425457215	59.34	6.7368260535042	59.34	10.0934672074191	59.34	7.74628413669615	59.34	7.2441353131699	59.34	6.82141048385973	59.34	6.54935099778578	59.34	7.66630106215554	59.34	7.21604918161346	59.34	8.4096941797511	59.34	6.40864250089707	59.34	6.77613234881488	59.34	6.98527091658073	59.34	7.57807240335608	59.34	6.81943215601768	59.34	7.32065617223227	59.34	2.85917987302848	59.34	8.99897845024549	59.34	7.78639616541571	59.34	8.14606229090169	59.34	7.09303109754911	59.34	9.03388411432024	59.34	2.03996729835984	59.34	8.98111566377137	59.34	8.88770729020058	59.34	9.76828431716229	59.34	10.1367397977299	59.34	7.26003394726658	59.34	6.83951311919518	59.34	6.52877275930948	59.34	6.26936232382324	59.34	6.86353486153642	59.34	6.92712542879306	59.34	0.482393577087002	59.34	0.359991806785578	59.34	0.371301275966911	59.34	0.32639755038128	59.34	0.354474007183118	59.34	0.369585371413594	59.34	0.305973257450733	59.34	0.307215453415186	59.34	0.314442778611885	59.34	0.30112999733211	59.34	0.276504114408193	59.34	0.233658843478366	59.34	9.63467886208424	59.34	9.52793761351258	59.34	9.54744758897529	59.34	9.44144629965668	59.34	9.70941191154902	59.34	9.87879850739661	59.34	8.56873552152065	59.34	7.25409442759174	59.34	7.01019251741591	59.34	6.64295385873112	59.34	2.22764166111079	59.34	7.19781443094777	59.34	0.357578150425113	59.34	0.267417694746207	59.34	0.244752898755502	59.34	0.222593511236412	59.34	0.220277488388503	59.34	0.203658244547976	59.34	0.247726645442345	59.34	0.252848347124722	59.34	0.232357305475157	59.34	0.216707096395899	59.34	0.189402458203835	59.34	0.172193904860487	59.34	0.304939263622853	59.34	0.330212203348578	59.34	0.376764110205315	59.34	0.377405549979268	59.34	0.367914899224377	59.34	0.38038158245978	59.34	0.388015389104392	59.34	0.351146494057409	59.34	0.400418920644923	59.34	0.34695296635954	59.34	0.290761956194703	59.34	0.356795168636952	59.34	0.29842042814775	59.34	0.250695235803932	59.34	0.266477436178112	59.34	0.254029305082027	59.34	0.212483091449102	59.34	0.205570213496287	59.34	0.244920062922007	59.34	0.239533404086593	59.34	0.218454027497398	59.34	0.207677573505023	59.34	0.191025726095875	59.34	0.190996117094155	59.34	0.259256773449784	59.34	0.280485329084749	59.34	0.283690720582776	59.34	0.264976183597769	59.34	0.242235584310021	59.34	0.252568399417852	59.34	0.257841158395063	59.34	0.304077430812755	59.34	0.259752702079436	59.34	0.276566326978534	59.34	0.269405236640262	59.34	0.248575153315702	59.34	0.26762564881215	59.34	0.214454774542116	59.34	0.240010656541611	59.34	0.227172540694561	59.34	0.184816606803339	59.34	0.202708240347956	59.34	0.216573900186485	59.34	0.20519808983074	59.34	0.183008756642645	59.34	0.176636300559051	59.34	0.181545955010078	59.34	0.163600933121845
59.62	8.61844377276784	59.62	8.12036670969839	59.62	7.46044609901375	59.62	6.69735588982254	59.62	7.68135086943092	59.62	7.48232791321629	59.62	7.67725926332365	59.62	6.07602656401326	59.62	7.00342344955164	59.62	7.2726047492896	59.62	2.19982443811815	59.62	7.37507124475113	59.62	7.70525807401804	59.62	6.75594478614345	59.62	7.01324137634589	59.62	6.53368540832741	59.62	6.83214414566829	59.62	7.39918654515885	59.62	8.16267593543369	59.62	7.29057640333199	59.62	7.47699396938992	59.62	2.12077524318656	59.62	6.22378026681699	59.62	1.4362852919625	59.62	8.36717515713945	59.62	8.29984510231664	59.62	7.93431033447891	59.62	8.54899476949397	59.62	8.28664377562743	59.62	7.8280493506485	59.62	2.00028478621821	59.62	2.26400839032369	59.62	7.37314338156312	59.62	7.03092214985432	59.62	7.74864860419439	59.62	7.51299454635175	59.62	7.64838781102738	59.62	7.71372196043201	59.62	7.76214988371492	59.62	6.85844700377582	59.62	8.02608342645139	59.62	7.99109100853319	59.62	8.44223310825326	59.62	8.14342452044562	59.62	8.80964697568073	59.62	8.15802865111341	59.62	7.25132170671251	59.62	6.67306651470931	59.62	8.18810728597652	59.62	8.98576011299873	59.62	8.21980872802907	59.62	8.80235795177428	59.62	8.67497722671918	59.62	7.98134282502485	59.62	8.21310089817195	59.62	7.27082317689644	59.62	7.43323771222644	59.62	7.0823586737477	59.62	7.55866789335014	59.62	6.78411426943185	59.62	7.06703216140299	59.62	6.34401202155607	59.62	6.4344781356908	59.62	6.09115858898342	59.62	2.65212850067295	59.62	7.52376676542407	59.62	8.03096488944716	59.62	7.6420644197707	59.62	8.5670871984949	59.62	2.32962378094633	59.62	7.47183013113897	59.62	7.16314237852992	59.62	8.77002598505553	59.62	8.48428320649536	59.62	9.22581366804014	59.62	8.25503589164135	59.62	8.95829373275538	59.62	8.12201503272414	59.62	7.68050941385121	59.62	7.55505371689119	59.62	7.16794899507251	59.62	7.01333720248671	59.62	6.80316949598961	59.62	6.95326215045527	59.62	6.64559162918719	59.62	6.39404630848946	59.62	6.18660539436623	59.62	6.63187658366023	59.62	7.04447219297314	59.62	7.44526644448248	59.62	7.94988917009382	59.62	7.90474825354647	59.62	7.50113648668971	59.62	8.85326884943964	59.62	8.08824057072589	59.62	6.74544927214047	59.62	2.2728450914571	59.62	8.46460936266168	59.62	8.51710677832705	59.62	2.59267773610327	59.62	8.65501590446305	59.62	8.89816197886547	59.62	8.6256692905928	59.62	2.40326319331585	59.62	7.80755106179265	59.62	7.49774798362748	59.62	7.44441591660541	59.62	6.97072518882717	59.62	7.38097447523655	59.62	6.6400620639491	59.62	6.81684201512272	59.62	6.91445539851772	59.62	7.94838373575141	59.62	7.74325285534229	59.62	8.43074247663412	59.62	7.76031104244471	59.62	2.60430927184072	59.62	7.10266020715466	59.62	8.1458876491776	59.62	7.98406508125004	59.62	8.69513076827553	59.62	8.54035454030016	59.62	2.23504706558175	59.62	9.71119348394218	59.62	8.28286516377892	59.62	7.99994216864051	59.62	7.75634418042607	59.62	1.63297921934042	59.62	7.3482382242669	59.62	6.75097600228564	59.62	6.9204896102962	59.62	7.02164742686422	59.62	7.50957088813727	59.62	6.6975276964537	59.62	6.18043339707167	59.62	7.067447219007	59.62	8.05713166309436	59.62	8.12245617318304	59.62	8.63782276693747	59.62	7.32021503177336	59.62	7.67863428339157	59.62	7.50362059510932	59.62	7.85404828679463	59.62	7.60696483533998	59.62	8.6619783256647	59.62	9.17419229608814	59.62	8.17791626095353	59.62	8.06287839645039	59.62	7.35426676585954	59.62	6.88097748723927	59.62	6.87410749006692	59.62	6.75771275009058	59.62	7.15649635369854	59.62	6.81834915052088	59.62	1.8041072710163	59.62	1.3466653113108	59.62	6.60714323299518	59.62	7.2023636210529	59.62	7.17590539985316	59.62	6.97535546258991	59.62	7.63801420602012	59.62	8.55967059540689	59.62	8.13655849240337	59.62	7.37578682220504	59.62	7.04053765101383	59.62	7.21488906158914	59.62	8.13928358372148	59.62	7.99782945739388	59.62	8.52873859757379	59.62	8.7790534879427	59.62	7.71910239978232	59.62	7.4415717513845	59.62	7.56258712580765	59.62	7.08481443123808	59.62	7.10821925735916	59.62	7.2547561382801	59.62	7.58814548851346	59.62	7.12716504933007	59.62	7.50819927018086	59.62	7.01492372048673	59.62	7.23693531118125	59.62	6.65599925530954	59.62	8.21172871319695	59.62	6.87996252397264	59.62	7.46994819645632	59.62	6.96661260303227	59.62	7.58937194971218	59.62	7.35619689712189	59.62	7.04178679295595	59.62	6.32903819477105	59.62	2.08147305876062	59.62	7.23277566284382	59.62	7.9339474425847	59.62	8.54787660884492	59.62	8.39795349293609	59.62	7.28816657434697	59.62	7.52228514586222	59.62	8.00608581500584	59.62	7.56514834875479	59.62	7.40746841860712	59.62	7.34682691500956	59.62	7.70171250680785	59.62	8.46221087404835	59.62	7.72630920599399	59.62	7.37566831532083	59.62	6.82284050473037	59.62	7.23485945614263	59.62	7.64383578582933	59.62	8.52958799141369	59.62	8.01280215014173	59.62	8.18186554539603	59.62	7.39740667382144	59.62	7.60408324689248	59.62	7.19634018262752	59.62	7.78923806256227	59.62	7.7270502992842	59.62	8.40461426025068	59.62	8.77920431488623	59.62	9.18738171538708	59.62	7.34664320098811	59.62	7.52861760941626	59.62	6.38886999582965	59.62	7.86044765854166	59.62	6.82206085417639	59.62	7.80122029929436	59.62	6.89745731538528	59.62	2.38367553630704	59.62	6.16936292622379	59.62	7.67515789244871	59.62	6.31035946855353	59.62	1.90286064527586	59.62	6.06329699678652	59.62	8.26165866871076	59.62	6.64291360041161	59.62	8.47187400476898	59.62	2.00227161933903	59.62	7.81722893499648	59.62	7.06918229587621	59.62	7.92078637421499	59.62	6.52995329200285	59.62	8.91653054591715	59.62	8.5524127575226	59.62	9.57998424940311	59.62	8.02913965662298	59.62	9.32376102538153	59.62	7.57101358899503	59.62	7.64644520535617	59.62	6.63423878308413	59.62	7.03874133613747	59.62	6.86405935372728	59.62	6.72401993876852	59.62	5.76986714727343	59.62	7.81045873309504	59.62	6.4458258786266	59.62	7.23499667464013	59.62	6.50321042747359	59.62	8.15317270395395	59.62	6.65778252875846	59.62	8.21551526330565	59.62	6.08443374856876	59.62	7.56562691244028	59.62	2.16446714374068	59.62	8.10168911751804	59.62	7.92263825691266	59.62	2.23140170310065	59.62	9.60839301453426	59.62	9.66765893104531	59.62	9.37561544197184	59.62	6.72638157117384	59.62	10.0934672074191	59.62	7.69134627304218	59.62	7.2539441676668	59.62	6.816579485518	59.62	6.54935099778578	59.62	7.68522984356892	59.62	7.24899919858954	59.62	8.4096941797511	59.62	6.42746354877935	59.62	6.77613234881488	59.62	6.94712587533154	59.62	7.5973669117566	59.62	6.79005945929253	59.62	7.36052381594181	59.62	2.85917987302848	59.62	8.99377095156351	59.62	7.78639616541571	59.62	8.16255232538223	59.62	7.10436182992738	59.62	9.03978507673132	59.62	2.02853889703037	59.62	8.94785208551794	59.62	8.88770729020058	59.62	9.78403949555704	59.62	10.1162205291864	59.62	7.26003394726658	59.62	6.86912112863298	59.62	6.48988208862139	59.62	6.25975419390533	59.62	6.87306077375955	59.62	6.90343482530529	59.62	0.458746811223564	59.62	0.355255075283556	59.62	0.366541013193624	59.62	0.331197504455496	59.62	0.354474007183118	59.62	0.364657590087187	59.62	0.305973257450733	59.62	0.302095204717932	59.62	0.298720629049692	59.62	0.306507318080207	59.62	0.270974035309508	59.62	0.233658843478366	59.62	9.63467886208424	59.62	9.52218804506362	59.62	9.53070693228031	59.62	9.45772483620511	59.62	9.7147010609072	59.62	9.85813067998393	59.62	8.53836770717934	59.62	7.24912280864101	59.62	7.0052940438626	59.62	6.6671632842239	59.62	2.24204450018101	59.62	7.16438074711893	59.62	0.357578150425113	59.62	0.253091739852209	59.62	0.244752898755502	59.62	0.232271473036896	59.62	0.225172542110973	59.62	0.208625522262674	59.62	0.267949221511381	59.62	0.242528006425754	59.62	0.221795609771741	59.62	0.232960134827357	59.62	0.17826114547153	59.62	0.166454099762783	59.62	0.310918439159958	59.62	0.336005396789898	59.62	0.371140738830115	59.62	0.377405549979268	59.62	0.373247000240343	59.62	0.375170858859603	59.62	0.393120859879783	59.62	0.346130116077142	59.62	0.410305811074543	59.62	0.35672627587891	59.62	0.314992113304484	59.62	0.356795168636952	59.62	0.293607184575454	59.62	0.245874178006766	59.62	0.256787336636049	59.62	0.244258954690897	59.62	0.212483091449102	59.62	0.205570213496287	59.62	0.234715057347035	59.62	0.239533404086593	59.62	0.213125877892194	59.62	0.218607973043147	59.62	0.185407333852623	59.62	0.196783888420259	59.62	0.253227540803247	59.62	0.280485329084749	59.62	0.272343101682291	59.62	0.264976183597769	59.62	0.23146956700347	59.62	0.247306555548398	59.62	0.262997979791031	59.62	0.29900948957994	59.62	0.244766967904135	59.62	0.271627630544371	59.62	0.269405236640262	59.62	0.248575153315702	59.62	0.26762564881215	59.62	0.214454774542116	59.62	0.235112484216924	59.62	0.246926688535303	59.62	0.179821562897321	59.62	0.20777593351014	59.62	0.206260842132464	59.62	0.194675110865061	59.62	0.166860917877982	59.62	0.171116410075561	59.62	0.1645260239428	59.62	0.15775805467704
